,administrative_district,american_indian_alaskan_native_expulsions,american_indian_alaskan_native_principal,american_indian_alaskan_native_removals,american_indian_alaskan_native_superintendent,asian_expulsions,asian_principal,asian_removals,asian_superintendent,black_expulsions,black_principal,black_removals,black_superintendent,dbn,hispanic_expulsions,hispanic_principal,hispanic_removals,hispanic_superintendent,location_category,location_name,multi_racial_expulsions,multi_racial_principal,multi_racial_removals,multi_racial_superintendent,unknown_expulsions,unknown_principal,unknown_removals,unknown_superintendent,white_expulsions,white_principal,white_removals,white_superintendent
1579,31,*,*,*,*,*,*,*,*,*,*,*,*,31R028,*,*,*,*,Secondary School,The Eagle Academy for Young Men of Staten Island,*,*,*,*,*,*,*,*,*,*,*,*
1580,31,*,*,*,*,*,*,*,*,*,*,*,*,31R029,*,*,*,*,Elementary,P.S. 029 Bardwell,*,*,*,*,*,*,*,*,*,*,*,*
1581,31,*,*,*,*,*,*,*,*,*,*,*,*,31R030,*,*,*,*,Elementary,P.S. 030 Westerleigh,*,*,*,*,*,*,*,*,*,7,*,*
1582,31,*,*,*,*,*,*,*,*,*,7,11,*,31R031,*,*,*,*,Elementary,P.S. 031 William T. Davis,*,*,*,*,*,*,*,*,*,*,*,*
1583,31,*,*,*,*,*,*,*,*,*,*,*,*,31R032,*,*,*,*,Elementary,P.S. 032 The Gifford School,*,*,*,*,*,*,*,*,*,*,*,*
1584,31,*,*,*,*,*,*,*,*,*,*,*,*,31R034,*,*,*,*,Junior High-Intermediate-Middle,I.S. 034 Tottenville,*,*,*,*,*,*,*,*,*,13,*,*
1585,31,*,*,*,*,*,*,*,*,*,*,*,*,31R035,*,*,*,*,Elementary,P.S. 35 The Clove Valley School,*,*,*,*,*,*,*,*,*,*,*,*
1586,31,*,*,*,*,*,*,*,*,*,*,*,*,31R036,*,*,*,*,Elementary,P.S. 036 J. C. Drumgoole,*,*,*,*,*,*,*,*,*,*,12,*
1587,31,*,*,*,*,*,*,*,*,*,*,*,*,31R038,*,*,*,*,Elementary,P.S. 038 George Cromwell,*,*,*,*,*,*,*,*,*,*,*,*
1588,31,*,*,*,*,*,*,*,*,*,*,*,*,31R039,*,*,*,*,Elementary,P.S. 39 Francis J. Murphy Jr.,*,*,*,*,*,*,*,*,*,*,*,*
1589,31,*,*,*,*,*,*,*,*,*,*,*,*,31R041,*,*,*,*,Elementary,The Stephanie A. Vierno School,*,*,*,*,*,*,*,*,*,*,*,*
1590,31,*,*,*,*,*,*,*,*,*,*,*,*,31R042,*,*,*,*,Elementary,P.S. 042 Eltingville,*,*,*,*,*,*,*,*,*,*,*,*
1591,31,*,*,*,*,*,*,*,*,*,10,31,7,31R044,*,*,10,*,Elementary,P.S. 044 Thomas C. Brown,*,*,*,*,*,*,*,*,*,*,*,*
1592,31,*,*,*,*,*,*,*,*,*,7,13,*,31R045,*,*,10,*,Elementary,P.S. 045 John Tyler,*,*,*,*,*,*,*,*,*,*,*,*
1593,31,*,*,*,*,*,*,*,*,*,*,*,*,31R046,*,*,*,*,Elementary,P.S. 046 Albert V. Maniscalco,*,*,*,*,*,*,*,*,*,*,*,*
1594,31,*,*,*,*,*,*,*,*,*,*,*,*,31R047,*,*,*,*,High school,CSI High School for International Studies,*,*,*,*,*,*,*,*,*,*,*,*
1595,31,*,*,*,*,*,*,*,*,*,*,6,*,31R048,*,*,*,*,K-8,P.S. 048 William G. Wilcox,*,*,*,*,*,*,*,*,*,*,*,*
1596,31,*,*,*,*,*,*,*,*,*,51,*,49,31R049,*,22,*,12,Junior High-Intermediate-Middle,I.S. 49 Berta A. Dreyfus,*,*,*,*,*,*,*,*,*,10,*,6
1597,31,*,*,*,*,*,*,*,*,*,*,*,*,31R050,*,*,*,*,Elementary,P.S. 050 Frank Hankinson,*,*,*,*,*,*,*,*,*,*,*,*
1598,31,*,*,*,*,*,*,*,*,*,41,31,39,31R051,*,35,15,18,Junior High-Intermediate-Middle,I.S. 051 Edwin Markham,*,*,*,*,*,*,*,*,*,11,8,*
1599,31,*,*,*,*,*,*,*,*,*,*,*,*,31R052,*,*,*,*,Elementary,P.S. 052 John C. Thompson,*,*,*,*,*,*,*,*,*,*,*,*
1600,31,*,*,*,*,*,*,*,*,*,*,*,*,31R053,*,*,*,*,Elementary,P.S. 053 The Barbara Esselborn School,*,*,*,*,*,*,*,*,*,*,*,*
1601,31,*,*,*,*,*,*,*,*,*,*,*,*,31R054,*,*,*,*,Elementary,P.S. 054 Charles W. Leng,*,*,*,*,*,*,*,*,*,*,*,*
1602,31,*,*,*,*,*,*,*,*,*,*,*,*,31R055,*,*,*,*,Elementary,P.S. 055 Henry M. Boehm,*,*,*,*,*,*,*,*,*,*,*,*
1603,31,*,*,*,*,*,*,*,*,*,*,*,*,31R056,*,*,*,*,Elementary,P.S. 56 The Louis Desario School,*,*,*,*,*,*,*,*,*,*,*,*
1604,31,*,*,*,*,*,*,*,*,*,10,*,*,31R057,*,*,*,*,Elementary,P.S. 057 Hubert H. Humphrey,*,*,*,*,*,*,*,*,*,*,*,*
1605,31,*,*,*,*,*,*,*,*,*,*,*,*,31R058,*,*,*,*,Elementary,Space Shuttle Columbia School,*,*,*,*,*,*,*,*,*,*,*,*
1606,31,*,*,*,*,*,*,*,*,*,*,*,*,31R059,*,*,*,*,Elementary,The Harbor View School,*,*,*,*,*,*,*,*,*,*,*,*
1607,31,*,*,*,*,*,*,*,*,*,*,*,*,31R060,*,11,*,*,Elementary,P.S. 060 Alice Austen,*,*,*,*,*,*,*,*,*,13,9,*
1608,31,*,*,*,*,*,*,*,*,*,27,100,13,31R061,*,6,45,11,Junior High-Intermediate-Middle,I.S. 061 William A Morris,*,*,*,*,*,*,*,*,*,7,20,*
1609,31,*,*,*,*,*,*,*,*,*,*,*,*,31R062,*,*,*,*,Elementary,The Kathleen Grimm School for Leadership and Susta,*,*,*,*,*,*,*,*,*,*,*,*
1610,31,*,*,*,*,*,*,*,*,*,*,*,*,31R063,*,*,*,*,Junior High-Intermediate-Middle,Marsh Avenue School for Expeditionary Learning,*,*,*,*,*,*,*,*,*,*,*,*
1611,31,*,*,*,*,*,*,*,*,*,*,*,*,31R064,*,6,*,*,High school,Gaynor McCown Expeditionary Learning School,*,*,*,*,*,*,*,*,*,16,*,*
1612,31,*,*,*,*,*,*,*,*,*,*,*,*,31R065,*,*,*,*,Elementary,P.S. 65 The Academy of Innovative Learning,*,*,*,*,*,*,*,*,*,*,*,*
1613,31,*,*,*,*,*,*,*,*,*,*,*,*,31R066,*,*,*,*,District Pre-K Center,The Richmond Pre-K Center,*,*,*,*,*,*,*,*,*,*,*,*
1614,31,*,*,*,*,*,*,*,*,*,*,*,*,31R069,*,*,*,*,Elementary,P.S. 069 Daniel D. Tompkins,*,*,*,*,*,*,*,*,*,*,*,*
1615,31,*,*,*,*,*,16,*,*,*,14,*,*,31R072,*,58,*,*,Junior High-Intermediate-Middle,I.S. 072 Rocco Laurie,*,*,*,*,*,*,*,*,*,83,*,*
1616,31,*,*,*,*,*,*,*,*,*,*,*,*,31R074,*,*,*,*,Elementary,P.S. 74 Future Leaders Elementary School,*,*,*,*,*,*,*,*,*,*,*,*
1617,31,*,*,*,*,*,*,*,*,*,*,*,*,31R075,*,*,*,*,Junior High-Intermediate-Middle,I.S. 075 Frank D. Paulo,*,*,*,*,*,*,*,*,*,21,*,*
1618,31,*,*,*,*,*,*,*,*,*,9,85,*,31R078,*,*,20,*,Elementary,P.S. 78,*,*,*,*,*,*,*,*,*,*,*,*
1619,31,*,*,*,*,*,*,*,*,*,7,*,*,31R080,*,*,*,*,K-12 all grades,The Michael J. Petrides School,*,*,*,*,*,*,*,*,*,*,*,*
1620,31,*,*,*,*,*,*,*,*,*,84,*,31,31R440,*,60,*,11,High school,New Dorp High School,*,*,*,*,*,*,*,*,*,48,*,12
1621,31,*,*,*,*,*,*,*,*,*,*,*,*,31R444,*,*,*,*,Central-HQ-Citywide,Home Schooling,*,*,*,*,*,*,*,*,*,*,*,*
1622,31,*,*,*,*,*,*,*,*,*,37,*,11,31R445,*,19,*,*,High school,Port Richmond High School,*,*,*,*,*,*,*,*,*,7,*,*
1623,31,*,*,*,*,*,*,*,*,*,55,*,23,31R450,*,22,*,6,High school,Curtis High School,*,*,*,*,*,*,*,*,*,*,*,*
1624,31,*,*,*,*,*,*,*,*,*,26,*,*,31R455,*,58,*,*,High school,Tottenville High School,*,*,*,*,*,*,*,*,*,229,*,6
1625,31,*,*,*,*,*,*,*,*,*,122,*,8,31R460,*,136,*,14,High school,Susan E. Wagner High School,*,*,*,*,*,*,*,*,*,99,*,10
1626,31,*,*,*,*,*,*,*,*,*,*,*,*,31R470,*,*,*,*,High school,Concord High School,*,*,*,*,*,*,*,*,*,*,*,*
1627,31,*,*,*,*,*,*,*,*,*,41,12,*,31R600,*,30,6,8,High school,Ralph R. McKee Career and Technical Education High,*,*,*,*,*,*,*,*,*,11,9,*
1628,31,*,*,*,*,*,8,*,*,*,*,*,*,31R605,*,*,*,*,High school,Staten Island Technical High School,*,*,*,*,*,*,*,*,*,9,*,*
1629,31,*,*,*,*,*,*,*,*,*,*,*,*,31R607,*,*,*,*,High school,Staten Island Yabc,*,*,*,*,*,*,*,*,*,*,*,*
1630,31,*,*,*,*,*,*,*,*,*,15,20,*,31R861,*,11,27,*,K-8,Staten Island School of Civic Leadership,*,*,*,*,*,*,*,*,*,*,*,*
1631,31,*,*,*,*,*,*,*,*,*,*,*,*,31R901,*,*,*,*,Ungraded,New Dorp Evening Hs M/W,*,*,*,*,*,*,*,*,*,*,*,*
1632,32,*,*,*,*,*,*,*,*,*,*,*,6,32K045,*,*,*,*,K-8,P.S./I.S. 045 Horace E. Greene,*,*,*,*,*,*,*,*,*,*,*,*
1633,32,*,*,*,*,*,*,*,*,*,*,*,*,32K075,*,*,*,*,Elementary,P.S. 075 Mayda Cortiella,*,*,*,*,*,*,*,*,*,*,*,*
1634,32,*,*,*,*,*,*,*,*,*,*,*,*,32K086,*,*,*,*,Elementary,P.S. 086 The Irvington,*,*,*,*,*,*,*,*,*,*,*,*
1635,32,*,*,*,*,*,*,*,*,*,*,*,*,32K106,*,*,*,*,Elementary,P.S. 106 Edward Everett Hale,*,*,*,*,*,*,*,*,*,*,*,*
1636,32,*,*,*,*,*,*,*,*,*,*,*,*,32K116,*,*,*,*,Elementary,P.S. 116 Elizabeth L Farrell,*,*,*,*,*,*,*,*,*,*,*,*
1637,32,*,*,*,*,*,*,*,*,*,*,*,*,32K123,*,11,8,*,Elementary,P.S. 123 Suydam,*,*,*,*,*,*,*,*,*,*,*,*
1638,32,*,*,*,*,*,*,*,*,*,*,*,*,32K145,*,*,*,*,Elementary,P.S. 145 Andrew Jackson,*,*,*,*,*,*,*,*,*,*,*,*
1639,32,*,*,*,*,*,*,*,*,*,*,*,*,32K151,*,*,*,*,Elementary,P.S. 151 Lyndon B. Johnson,*,*,*,*,*,*,*,*,*,*,*,*
1640,32,*,*,*,*,*,*,*,*,*,*,*,*,32K162,*,*,*,6,Junior High-Intermediate-Middle,J.H.S. 162 The Willoughby,*,*,*,*,*,*,*,*,*,*,*,*
1641,32,*,*,*,*,*,*,*,*,*,*,*,*,32K168,*,*,*,*,High school,The Brooklyn School for Math and Research,*,*,*,*,*,*,*,*,*,*,*,*
1642,32,*,*,*,*,*,*,*,*,*,*,*,*,32K274,*,*,8,*,Elementary,P.S. 274 Kosciusko,*,*,*,*,*,*,*,*,*,*,*,*
1643,32,*,*,*,*,*,*,*,*,*,*,*,*,32K291,*,*,*,15,Junior High-Intermediate-Middle,J.H.S. 291 Roland Hayes,*,*,*,*,*,*,*,*,*,*,*,*
1644,32,*,*,*,*,*,*,*,*,*,*,6,*,32K299,*,*,*,*,Elementary,P.S. 299 Thomas Warren Field,*,*,*,*,*,*,*,*,*,*,*,*
1645,32,*,*,*,*,*,*,*,*,*,*,*,*,32K347,*,10,*,7,Junior High-Intermediate-Middle,I.S. 347 School of Humanities,*,*,*,*,*,*,*,*,*,*,*,*
1646,32,*,*,*,*,*,*,*,*,*,*,*,*,32K349,*,20,*,*,Junior High-Intermediate-Middle,"I.S. 349 Math, Science & Tech.",*,*,*,*,*,*,*,*,*,*,*,*
1647,32,*,*,*,*,*,*,*,*,*,*,*,*,32K376,*,*,*,*,Elementary,P.S. 376,*,*,*,*,*,*,*,*,*,*,*,*
1648,32,*,*,*,*,*,*,*,*,*,*,*,*,32K377,*,*,*,*,K-8,P.S. 377 Alejandrina B. De Gautier,*,*,*,*,*,*,*,*,*,*,*,*
1649,32,*,*,*,*,*,*,*,*,*,45,67,7,32K383,*,22,10,*,Junior High-Intermediate-Middle,J.H.S. 383 Philippa Schuyler,*,*,*,*,*,*,*,*,*,*,*,*
1650,32,*,*,*,*,*,*,*,*,*,*,*,*,32K384,*,*,12,7,K-8,P.S. /I.S. 384 Frances E. Carter,*,*,*,*,*,*,*,*,*,*,*,*
1651,32,*,*,*,*,*,*,*,*,*,*,*,*,32K403,*,8,6,14,High school,Academy for Environmental Leadership,*,*,*,*,*,*,*,*,*,*,*,*
1652,32,*,*,*,*,*,*,*,*,*,*,*,*,32K444,*,*,*,*,Central-HQ-Citywide,Home Schooling,*,*,*,*,*,*,*,*,*,*,*,*
1653,32,*,*,*,*,*,*,*,*,*,*,*,*,32K545,*,10,*,12,High school,EBC High School for Public Service - Bushwick,*,*,*,*,*,*,*,*,*,*,*,*
1654,32,*,*,*,*,*,*,*,*,*,11,*,8,32K549,*,30,*,25,High school,Bushwick School for Social Justice,*,*,*,*,*,*,*,*,*,*,*,*
1655,32,*,*,*,*,*,*,*,*,*,*,*,*,32K552,*,*,*,*,High school,Academy of Urban Planning,*,*,*,*,*,*,*,*,*,*,*,*
1656,32,*,*,*,*,*,*,*,*,*,*,*,*,32K554,*,*,*,*,Secondary School,All City Leadership Secondary School,*,*,*,*,*,*,*,*,*,*,*,*
1657,32,*,*,*,*,*,*,*,*,*,25,8,*,32K556,*,55,7,6,High school,Bushwick Leaders High School for Academic Excellen,*,*,*,*,*,*,*,*,*,*,*,*
1658,32,*,*,*,*,*,*,*,*,*,*,*,*,32K562,*,*,*,*,Junior High-Intermediate-Middle,Evergreen Middle School for Urban Exploration,*,*,*,*,*,*,*,*,*,*,*,*
1659,32,*,*,*,*,*,*,*,*,*,9,*,*,32K564,*,*,*,*,High school,Bushwick Community High School,*,*,*,*,*,*,*,*,*,*,*,*
1660,75,*,*,*,*,*,*,*,*,*,*,*,*,75K004,*,*,*,*,Elementary,P.S. K004,*,*,*,*,*,*,*,*,*,*,*,*
1661,75,*,*,*,*,*,*,*,*,*,*,*,*,75K036,*,*,*,*,K-12 all grades,P.S. 36,*,*,*,*,*,*,*,*,*,*,*,*
1662,75,*,*,*,*,*,*,*,*,*,*,*,*,75K053,*,*,*,*,K-12 all grades,P.S. K053,*,*,*,*,*,*,*,*,*,*,*,*
1663,75,*,*,*,*,*,*,*,*,*,*,*,*,75K077,*,*,*,*,K-12 all grades,P.S. K077,*,*,*,*,*,*,*,*,*,*,*,*
1664,75,*,*,*,*,*,*,*,*,*,*,*,*,75K140,*,*,*,*,K-8,P.S. K140,*,*,*,*,*,*,*,*,*,*,*,*
1665,75,*,*,*,*,*,*,*,*,*,*,*,*,75K141,*,*,*,*,K-12 all grades,P.S. K141,*,*,*,*,*,*,*,*,*,*,*,*
1666,75,*,*,*,*,*,*,*,*,*,*,*,*,75K231,*,*,*,*,K-8,P.S. K231,*,*,*,*,*,*,*,*,*,*,*,*
1667,75,*,*,*,*,*,*,*,*,*,*,*,*,75K368,*,*,*,*,K-12 all grades,P.S. 368,*,*,*,*,*,*,*,*,*,*,*,*
1668,75,*,*,*,*,*,*,*,*,*,6,*,*,75K369,*,*,*,*,K-12 all grades,P.S. K369 - Coy L. Cox School,*,*,*,*,*,*,*,*,*,*,*,*
1669,75,*,*,*,*,*,*,*,*,*,*,*,*,75K370,*,*,*,*,K-12 all grades,P.S. 370,*,*,*,*,*,*,*,*,*,*,*,*
1670,75,*,*,*,*,*,*,*,*,*,17,*,*,75K371,*,*,*,*,High school,P.S. 371 - Lillian L. Rashkis,*,*,*,*,*,*,*,*,*,*,*,*
1671,75,*,*,*,*,*,*,*,*,*,*,*,*,75K372,*,*,*,*,Elementary,P.S. 372 -The Children's School,*,*,*,*,*,*,*,*,*,*,*,*
1672,75,*,*,*,*,*,*,*,*,*,*,*,*,75K373,*,*,*,*,High school,P.S. 373 - Brooklyn Transition Center,*,*,*,*,*,*,*,*,*,*,*,*
1673,75,*,*,*,*,*,*,*,*,*,*,*,*,75K396,*,*,*,*,K-8,P.S. K396,*,*,*,*,*,*,*,*,*,*,*,*
1674,75,*,*,*,*,*,*,*,*,*,*,*,*,75K403,*,*,*,*,Ungraded,Hospital Schools - Brooklyn,*,*,*,*,*,*,*,*,*,*,*,*
1675,97,*,*,*,*,*,*,*,*,*,*,*,*,75K444,*,*,*,*,Central-HQ-Citywide,Home Schooling,*,*,*,*,*,*,*,*,*,*,*,*
1676,75,*,*,*,*,*,*,*,*,*,*,*,*,75K503,*,*,*,*,Ungraded,Home Instruction - Brooklyn,*,*,*,*,*,*,*,*,*,*,*,*
1677,75,*,*,*,*,*,*,*,*,*,*,*,*,75K721,*,*,*,*,High school,P.S. K721 - Brooklyn Occupational Training Center,*,*,*,*,*,*,*,*,*,*,*,*
1678,75,*,*,*,*,*,*,*,*,*,*,*,*,75K753,*,*,*,*,High school,P.S. K753 - School for Career Development,*,*,*,*,*,*,*,*,*,*,*,*
1679,75,*,*,*,*,*,*,*,*,*,*,*,*,75K771,*,*,*,*,K-12 all grades,P.S. K771,*,*,*,*,*,*,*,*,*,*,*,*
1680,75,*,*,*,*,*,*,*,*,*,*,*,*,75K811,*,*,*,*,Secondary School,P.S. K811 Connie Lekas School,*,*,*,*,*,*,*,*,*,*,*,*
1681,75,*,*,*,*,*,*,*,*,*,*,*,10,75M035,*,*,*,*,K-12 all grades,P.S. 035,*,*,*,*,*,*,*,*,*,*,*,*
1682,75,*,*,*,*,*,*,*,*,*,*,*,*,75M079,*,*,*,*,Secondary School,P.S. M079 - Horan School,*,*,*,*,*,*,*,*,*,*,*,*
1683,75,*,*,*,*,*,*,*,*,*,*,*,*,75M094,*,*,*,*,K-12 all grades,P.S. M094,*,*,*,*,*,*,*,*,*,*,*,*
1684,75,*,*,*,*,*,*,*,*,*,*,*,*,75M138,*,*,*,*,K-12 all grades,P.S. 138,*,*,*,*,*,*,*,*,*,*,*,*
1685,75,*,*,*,*,*,*,*,*,*,*,*,*,75M169,*,*,*,*,K-12 all grades,P.S. M169 - Robert F. Kennedy,*,*,*,*,*,*,*,*,*,*,*,*
1686,75,*,*,*,*,*,*,*,*,*,*,*,*,75M226,*,*,*,*,K-12 all grades,P.S. M226,*,*,*,*,*,*,*,*,*,*,*,*
1687,75,*,*,*,*,*,*,*,*,*,*,*,*,75M401,*,*,*,*,K-12 all grades,Hospital Schools,*,*,*,*,*,*,*,*,*,*,*,*
1688,75,*,*,*,*,*,*,*,*,*,*,*,*,75M444,*,*,*,*,Central-HQ-Citywide,Home Schooling,*,*,*,*,*,*,*,*,*,*,*,*
1689,75,*,*,*,*,*,*,*,*,*,*,*,*,75M501,*,*,*,*,K-12 all grades,Home Instruction,*,*,*,*,*,*,*,*,*,*,*,*
1690,75,*,*,*,*,*,*,*,*,*,*,*,*,75M721,*,*,*,*,Secondary School,P.S. M721 - Manhattan Occupational Training Center,*,*,*,*,*,*,*,*,*,*,*,*
1691,75,*,*,*,*,*,*,*,*,*,*,*,*,75M751,*,*,*,*,High school,Manhattan School for Career Development,*,*,*,*,*,*,*,*,*,*,*,*
1692,75,*,*,*,*,*,*,*,*,*,*,*,*,75M811,*,*,*,*,K-8,P.S. M811 - Mickey Mantle School,*,*,*,*,*,*,*,*,*,*,*,*
1693,75,*,*,*,*,*,*,*,*,*,*,*,*,75Q004,*,*,*,*,K-8,P.S. Q004,*,*,*,*,*,*,*,*,*,*,*,*
1694,75,*,*,*,*,*,*,*,*,*,*,*,*,75Q009,*,*,*,*,K-8,P.S. 009,*,*,*,*,*,*,*,*,*,*,*,*
1695,75,*,*,*,*,*,*,*,*,*,*,*,*,75Q023,*,*,*,*,K-12 all grades,P.S. Q023 @ Queens Children Center,*,*,*,*,*,*,*,*,*,*,*,*
1696,75,*,*,*,*,*,*,*,*,*,*,*,*,75Q075,*,*,*,*,K-8,Robert E. Peary School,*,*,*,*,*,*,*,*,*,*,*,*
1697,75,*,*,*,*,*,*,*,*,*,*,*,*,75Q177,*,*,*,*,K-12 all grades,P.S. Q177,*,*,*,*,*,*,*,*,*,*,*,*
1698,75,*,*,*,*,*,*,*,*,*,*,*,*,75Q224,*,*,*,*,K-8,P.S. Q224,*,*,*,*,*,*,*,*,*,*,*,*
1699,75,*,*,*,*,*,*,*,*,*,*,*,*,75Q233,*,*,*,*,K-12 all grades,P.S. Q233,*,*,*,*,*,*,*,*,*,*,*,*
