,Location_Code,Latitude,Longitude,Grades,Community_School?,Economic_Need_Index,Percent_ELL,Percent_Asian,Percent_Black,Percent_Hispanic,Percent_Black_/_Hispanic,Percent_White,Student_Attendance_Rate,Percent_of_Students_Chronically_Absent,Rigorous_Instruction_%,Collaborative_Teachers_%,Supportive_Environment_%,Strong_Family-Community_Ties_%,Student_Achievement_Rating,Total_Proficiency_Average
446,12X691,40.838212,-73.866026,"PK,0K,01,02,03,04,05",No,0.7979999999999999,0.13,0.09,0.18,0.69,0.87,0.02,0.92,0.31,0.87,0.78,0.84,0.82,Meeting Target,2.33
447,13K003,40.682307,-73.955241,"PK,0K,01,02,03,04,05",No,0.8190000000000001,0.11,0.11,0.7,0.12,0.83,0.02,0.92,0.33,0.9,0.86,0.92,0.87,Meeting Target,2.4699999999999998
448,13K008,40.700728000000005,-73.992805,"PK,0K,01,02,03,04,05,07,08",No,0.179,0.02,0.06,0.14,0.11,0.25,0.61,0.96,0.08,0.91,0.93,0.84,0.92,Meeting Target,3.1799999999999997
449,13K009,40.678584,-73.96634,"PK,0K,01,02,03,04,05",No,0.43700000000000006,0.04,0.07,0.45,0.14,0.59,0.28,0.94,0.18,0.92,0.94,0.96,0.94,Meeting Target,2.835
450,13K011,40.685623,-73.965851,"PK,0K,01,02,03,04,05",No,0.483,0.02,0.03,0.68,0.11,0.79,0.12,0.94,0.16,0.92,0.89,0.95,0.9,Exceeding Target,3.035
451,13K020,40.691059,-73.971016,"PK,0K,01,02,03,04,05",No,0.6409999999999999,0.03,0.03,0.54,0.21,0.75,0.16,0.91,0.32,0.91,0.95,0.92,0.92,Meeting Target,2.465
452,13K044,40.686208,-73.940924,"PK,0K,01,02,03,04,05",No,0.872,0.06,0.03,0.83,0.11,0.93,0.02,0.9,0.37,0.88,0.87,0.8,0.85,Meeting Target,2.29
453,13K046,40.694425,-73.971627,"PK,0K,01,02,03,04,05",No,0.88,0.14,0.01,0.5,0.45,0.95,0.02,0.89,0.44,0.92,0.95,0.93,0.83,Meeting Target,2.295
454,13K054,40.692696999999995,-73.952501,"PK,0K,01,02,03,04,05",No,0.853,0.14,0.04,0.57,0.37,0.93,0.0,0.9,0.42,0.93,0.92,0.87,0.9,Approaching Target,2.065
455,13K056,40.684336,-73.960549,"PK,0K,01,02,03,04,05",No,0.7859999999999999,0.03,0.05,0.8,0.1,0.9,0.05,0.92,0.32,0.93,0.95,0.95,0.9,Exceeding Target,2.6799999999999997
456,13K067,40.695143,-73.977889,"PK,0K,01,02,03,04,05",Yes,0.938,0.08,0.08,0.54,0.35,0.88,0.01,0.91,0.36,0.94,0.89,0.91,0.87,Meeting Target,2.12
457,13K093,40.678907,-73.9465,"PK,0K,01,02,03,04,05",No,0.8420000000000001,0.1,0.22,0.7,0.03,0.73,0.04,0.89,0.39,0.9,0.87,0.81,0.85,Approaching Target,2.34
458,13K113,40.688432,-73.97116899999999,"06,07,08",No,0.797,0.03,0.04,0.75,0.18,0.93,0.02,0.92,0.28,0.81,0.79,0.83,0.76,Approaching Target,2.26
459,13K133,40.680088,-73.980577,"PK,0K,01,02,03,04,05",No,0.447,0.04,0.03,0.27,0.32,0.59,0.31,0.94,0.16,0.98,0.97,0.93,0.92,Approaching Target,2.475
460,13K256,40.690482,-73.94971,"PK,0K,01,02,03,04,05",No,0.882,0.09,0.02,0.69,0.27,0.96,0.02,0.88,0.51,0.91,0.9,0.92,0.85,Meeting Target,2.4450000000000003
461,13K265,40.697012,-73.97604399999999,"06,07,08,09,10,11,12",No,0.782,0.05,0.02,0.73,0.23,0.96,0.0,0.91,0.36,0.86,0.85,0.81,0.79,Meeting Target,2.16
462,13K266,40.678907,-73.9465,"06,07,08",No,0.6890000000000001,0.02,0.01,0.78,0.19,0.98,0.01,0.91,0.33,0.84,0.88,0.75,0.85,Approaching Target,2.165
463,13K270,40.689626000000004,-73.96109399999999,"PK,0K,01,02,03,04,05",No,0.8859999999999999,0.09,0.04,0.68,0.24,0.93,0.01,0.89,0.44,0.82,0.8,0.84,0.82,Meeting Target,2.1900000000000004
464,13K282,40.676626,-73.977783,"PK,0K,01,02,03,04,05,06,07,08,SE",No,0.555,0.04,0.03,0.59,0.25,0.85,0.09,0.92,0.26,0.89,0.78,0.82,0.89,Approaching Target,2.5149999999999997
465,13K287,40.697860999999996,-73.981047,"PK,0K,01,02,03,04,05",No,0.902,0.03,0.05,0.7,0.22,0.91,0.01,0.88,0.52,0.94,0.88,0.94,0.77,Approaching Target,2.12
466,13K301,40.685945000000004,-73.94530300000001,"06,07,08",Yes,0.856,0.18,0.17,0.65,0.14,0.78,0.02,0.88,0.47,0.89,0.86,0.84,0.79,Approaching Target,2.065
467,13K305,40.685945000000004,-73.94530300000001,"PK,0K,01,02,03,04,05",No,0.8340000000000001,0.08,0.04,0.76,0.11,0.87,0.04,0.89,0.44,0.79,0.8,0.86,0.79,Approaching Target,2.015
468,13K307,40.701781,-73.981587,"PK,0K,01,02,03,04,05",No,0.8490000000000001,0.03,0.04,0.57,0.29,0.86,0.08,0.91,0.32,0.95,0.93,0.92,0.89,Meeting Target,2.2800000000000002
469,13K313,40.701781,-73.981587,"06,07,08",No,0.8590000000000001,0.08,0.04,0.42,0.52,0.94,0.0,0.87,0.47,0.91,0.87,0.88,0.84,Meeting Target,2.2199999999999998
470,13K351,40.684336,-73.960549,"06,07,08",No,0.78,0.16,0.15,0.68,0.14,0.82,0.03,0.9,0.37,0.75,0.88,0.68,0.86,Approaching Target,2.1399999999999997
471,13K492,40.691059,-73.971016,"06,07,08",No,0.363,0.01,0.07,0.39,0.17,0.57,0.31,0.95,0.1,0.94,0.96,0.9,0.91,Meeting Target,2.825
472,13K527,40.694639,-73.98830699999999,"06,07,08,09,10,11,12",No,0.695,0.05,0.05,0.71,0.14,0.86,0.08,0.91,0.28,0.84,0.89,0.82,0.73,Approaching Target,2.275
473,13K691,40.694425,-73.971627,"06,07,08",No,0.701,0.07,0.02,0.65,0.28,0.93,0.04,0.93,0.22,0.74,0.78,0.76,0.82,Approaching Target,2.19
474,14K016,40.705915000000005,-73.962068,"PK,0K,01,02,03,04,05",No,0.904,0.09,0.01,0.27,0.67,0.94,0.02,0.92,0.26,0.95,0.95,0.98,0.88,Meeting Target,2.335
475,14K017,40.715274,-73.95705699999999,"PK,0K,01,02,03,04,05",No,0.725,0.13,0.02,0.07,0.8,0.87,0.11,0.93,0.22,0.93,0.9,0.97,0.86,Exceeding Target,2.5650000000000004
476,14K018,40.710654999999996,-73.946565,"PK,0K,01,02,03,04,05",No,0.8009999999999999,0.18,0.02,0.16,0.8,0.96,0.01,0.92,0.31,0.95,0.97,0.97,0.83,Approaching Target,2.3049999999999997
477,14K023,40.694156,-73.94779,"PK,0K,01,02,03,04,05",No,0.914,0.12,0.01,0.48,0.46,0.95,0.03,0.89,0.42,0.98,0.97,0.98,0.89,Meeting Target,2.26
478,14K031,40.726988,-73.954188,"PK,0K,01,02,03,04,05",No,0.514,0.07,0.08,0.05,0.43,0.48,0.42,0.95,0.12,0.96,0.91,0.96,0.85,Exceeding Target,3.255
479,14K034,40.726392,-73.94984000000001,"PK,0K,01,02,03,04,05",No,0.35,0.13,0.04,0.04,0.19,0.23,0.73,0.94,0.15,0.96,0.94,0.93,0.87,Meeting Target,3.125
480,14K050,40.711863,-73.960049,"06,07,08",Yes,0.8220000000000001,0.21,0.01,0.14,0.82,0.96,0.03,0.89,0.4,0.82,0.8,0.81,0.78,Meeting Target,2.12
481,14K059,40.697703999999995,-73.943342,"PK,0K,01,02,03,04,05",No,0.9209999999999999,0.14,0.01,0.45,0.5,0.95,0.02,0.89,0.42,0.92,0.96,0.91,0.84,Meeting Target,2.2249999999999996
482,14K071,40.703878,-73.95347199999999,"06,07,08,09,10,11,12",Yes,0.868,0.22,0.01,0.15,0.78,0.93,0.05,0.9,0.35,0.88,0.92,0.82,0.77,Approaching Target,2.025
483,14K084,40.714822,-73.963516,"PK,0K,01,02,03,04,05,06,07,08",No,0.5770000000000001,0.17,0.03,0.03,0.62,0.65,0.27,0.93,0.23,0.93,0.93,0.92,0.89,Approaching Target,2.4400000000000004
484,14K110,40.72367,-73.941985,"PK,0K,01,02,03,04,05",No,0.40399999999999997,0.1,0.05,0.06,0.23,0.28,0.64,0.95,0.12,0.98,0.96,0.95,0.89,Approaching Target,2.7300000000000004
485,14K120,40.700657,-73.93769300000001,"PK,0K,01,02,03,04,05",No,0.871,0.15,0.02,0.17,0.8,0.96,0.01,0.94,0.2,0.97,0.98,0.99,0.87,Meeting Target,2.38
486,14K126,40.719769,-73.947968,"06,07,08",Yes,0.777,0.12,0.02,0.22,0.63,0.84,0.12,0.92,0.26,0.87,0.77,0.86,0.82,Meeting Target,2.2350000000000003
487,14K132,40.714793,-73.945708,"PK,0K,01,02,03,04,05,SE",No,0.516,0.1,0.07,0.16,0.42,0.58,0.33,0.94,0.17,0.86,0.86,0.91,0.89,Meeting Target,3.085
488,14K147,40.705023,-73.938707,"PK,0K,01,02,03,04,05",No,0.8490000000000001,0.08,0.03,0.23,0.65,0.88,0.06,0.92,0.3,0.94,0.98,0.95,0.89,Meeting Target,2.325
489,14K157,40.695397,-73.96000500000001,"PK,0K,01,02,03,04,05",No,0.8590000000000001,0.19,0.0,0.17,0.81,0.98,0.02,0.93,0.23,0.94,0.91,0.93,0.86,Meeting Target,2.2
490,14K196,40.708781,-73.93952900000001,"PK,0K,01,02,03,04,05",No,0.812,0.1,0.01,0.18,0.78,0.96,0.02,0.93,0.25,0.95,0.96,0.95,0.87,Exceeding Target,2.55
491,14K250,40.70674,-73.94566400000001,"PK,0K,01,02,03,04,05",No,0.782,0.13,0.14,0.12,0.73,0.84,0.02,0.94,0.22,0.94,0.87,0.9,0.84,Approaching Target,2.485
492,14K257,40.702805,-73.941486,"PK,0K,01,02,03,04,05",No,0.826,0.12,0.01,0.21,0.76,0.97,0.02,0.94,0.18,0.95,1.0,0.99,0.92,Exceeding Target,2.7649999999999997
493,14K297,40.697435999999996,-73.947854,"PK,0K,01,02,03,04,05",No,0.9159999999999999,0.08,0.01,0.44,0.51,0.95,0.01,0.89,0.43,0.85,0.88,0.88,0.9,Approaching Target,2.2750000000000004
494,14K318,40.703215,-73.948503,"06,07,08",No,0.6779999999999999,0.05,0.07,0.18,0.62,0.8,0.13,0.95,0.14,0.87,0.91,0.87,0.78,Meeting Target,2.61
495,14K380,40.701894,-73.953459,"PK,0K,01,02,03,04,05",No,0.8140000000000001,0.22,0.01,0.19,0.74,0.92,0.07,0.94,0.19,0.88,0.89,0.94,0.84,Meeting Target,2.695
496,14K414,40.709823,-73.954488,"0K,01,02,03,04,05",No,0.6459999999999999,0.08,0.02,0.03,0.67,0.7,0.26,0.95,0.13,0.84,0.92,0.91,0.93,,2.42
497,14K577,40.715274,-73.95705699999999,"06,07,08",No,0.551,0.03,0.03,0.03,0.59,0.62,0.35,0.95,0.16,0.92,0.91,0.88,0.78,Approaching Target,2.725
498,14K582,40.708781,-73.93952900000001,"06,07,08",No,0.825,0.11,0.0,0.23,0.72,0.95,0.03,0.92,0.29,0.97,0.96,0.93,0.84,Meeting Target,2.2649999999999997
499,14K586,40.709765000000004,-73.944519,"06,07,08,09,10,11,12",No,0.843,0.11,0.01,0.4,0.56,0.97,0.01,0.88,0.39,0.85,0.95,0.84,0.84,Approaching Target,2.0
500,14K614,40.705023,-73.938707,"06,07,08,09,10,11,12",No,0.68,0.04,0.04,0.58,0.33,0.91,0.02,0.92,0.26,0.84,0.88,0.85,0.81,Meeting Target,2.48
501,15K001,40.648687,-74.011252,"PK,0K,01,02,03,04,05",No,0.8290000000000001,0.43,0.06,0.01,0.88,0.89,0.04,0.95,0.13,0.84,0.79,0.88,0.83,Meeting Target,2.475
502,15K010,40.660884,-73.98594,"PK,0K,01,02,03,04,05",No,0.33399999999999996,0.05,0.07,0.08,0.31,0.39,0.49,0.96,0.07,0.92,0.87,0.96,0.93,Exceeding Target,3.1399999999999997
503,15K015,40.677069,-74.01185100000001,"PK,0K,01,02,03,04,05",No,0.809,0.06,0.02,0.3,0.51,0.81,0.13,0.92,0.32,0.9,0.94,0.9,0.88,Meeting Target,2.51
504,15K024,40.652817999999996,-74.004496,"PK,0K,01,02,03,04,05",No,0.799,0.46,0.05,0.0,0.91,0.91,0.04,0.96,0.1,0.81,0.83,0.85,0.83,Approaching Target,2.2750000000000004
505,15K029,40.686935,-73.99771,"PK,0K,01,02,03,04,05",No,0.094,0.03,0.05,0.04,0.11,0.15,0.74,0.96,0.05,0.92,0.96,0.97,0.96,Meeting Target,3.45
506,15K032,40.680431,-73.991704,"PK,0K,01,02,03,04,05",No,0.491,0.03,0.08,0.22,0.26,0.48,0.41,0.94,0.15,0.88,0.93,0.92,0.93,Meeting Target,2.9450000000000003
507,15K038,40.684964,-73.982824,"PK,0K,01,02,03,04,05",No,0.64,0.05,0.13,0.37,0.26,0.63,0.21,0.93,0.25,0.93,0.93,0.93,0.93,Exceeding Target,2.635
508,15K039,40.668665999999995,-73.982912,"PK,0K,01,02,03,04,05",No,0.174,0.04,0.07,0.06,0.09,0.15,0.76,0.96,0.05,0.87,0.8,0.89,0.92,Meeting Target,3.375
509,15K051,40.67218,-73.984625,"06,07,08",No,0.248,0.02,0.12,0.1,0.19,0.29,0.57,0.97,0.03,0.87,0.88,0.89,0.74,Exceeding Target,3.495
510,15K058,40.68043,-73.99566,"PK,0K,01,02,03,04,05",No,0.135,0.05,0.04,0.03,0.12,0.15,0.72,0.96,0.05,0.91,0.94,0.97,0.95,Meeting Target,3.3550000000000004
511,15K088,40.660494,-73.9883,"06,07,08",No,0.7190000000000001,0.12,0.18,0.11,0.6,0.71,0.1,0.95,0.13,0.89,0.87,0.86,0.78,Exceeding Target,2.625
512,15K094,40.643673,-74.00871500000001,"0K,01,02,03,04,05",No,0.852,0.55,0.61,0.01,0.37,0.37,0.01,0.97,0.07,0.9,0.83,0.91,0.81,Approaching Target,2.545
513,15K107,40.663015,-73.981125,"PK,0K,01,02,03,04,05",No,0.092,0.01,0.07,0.04,0.1,0.14,0.77,0.96,0.03,0.98,0.91,0.95,0.92,Meeting Target,3.475
514,15K124,40.667491999999996,-73.990697,"PK,0K,01,02,03,04,05",No,0.647,0.18,0.22,0.06,0.51,0.57,0.18,0.94,0.15,0.9,0.8,0.95,0.83,Meeting Target,2.5999999999999996
515,15K130,40.648959000000005,-73.975848,"PK,0K,01,02,03,04,05",No,0.536,0.15,0.2,0.07,0.27,0.34,0.4,0.96,0.09,0.92,0.87,0.93,0.86,Meeting Target,2.7649999999999997
516,15K131,40.640784000000004,-73.993347,"PK,0K,01,02,03,04,05",No,0.7979999999999999,0.43,0.34,0.01,0.55,0.56,0.09,0.95,0.12,0.94,0.96,0.97,0.83,Exceeding Target,2.785
517,15K136,40.652095,-74.007424,"06,07,08",No,0.809,0.36,0.06,0.03,0.84,0.87,0.07,0.94,0.19,0.91,0.94,0.89,0.83,Meeting Target,2.16
518,15K146,40.679432,-74.00194300000001,"PK,0K,01,02,03,04,05",No,0.35100000000000003,0.02,0.05,0.2,0.22,0.42,0.44,0.95,0.12,0.97,0.99,0.95,0.95,Meeting Target,2.96
519,15K154,40.657119,-73.97604799999999,"PK,0K,01,02,03,04,05",No,0.23199999999999998,0.05,0.06,0.03,0.19,0.22,0.64,0.96,0.07,0.88,0.93,0.99,0.94,Meeting Target,3.28
520,15K169,40.645814,-74.00170200000001,"0K,01,02,03,04,05",No,0.8220000000000001,0.46,0.53,0.01,0.41,0.42,0.04,0.97,0.08,0.82,0.73,0.87,0.8,Meeting Target,2.7800000000000002
521,15K172,40.657598,-74.00009399999999,"PK,0K,01,02,03,04,05",No,0.715,0.25,0.06,0.04,0.77,0.81,0.13,0.96,0.09,0.97,0.95,0.97,0.88,Exceeding Target,3.63
522,15K230,40.645317999999996,-73.980292,"PK,0K,01,02,03,04,05",No,0.723,0.31,0.47,0.01,0.32,0.33,0.18,0.96,0.11,0.92,0.97,0.97,0.87,Meeting Target,2.83
523,15K261,40.687121000000005,-73.988365,"PK,0K,01,02,03,04,05",No,0.39399999999999996,0.05,0.05,0.29,0.22,0.51,0.39,0.94,0.15,0.88,0.84,0.91,0.94,Meeting Target,3.135
524,15K295,40.660969,-73.989018,"PK,0K,01,02,03,04,05",No,0.55,0.16,0.11,0.06,0.47,0.52,0.32,0.95,0.1,0.91,0.96,0.95,0.9,Meeting Target,2.87
525,15K321,40.671669,-73.97834,"PK,0K,01,02,03,04,05",No,0.09699999999999999,0.02,0.07,0.04,0.08,0.12,0.75,0.97,0.03,0.96,0.96,0.98,0.94,Meeting Target,3.495
527,15K429,40.685159000000006,-73.993634,"06,07,08,09,10,11,12",No,0.7490000000000001,0.07,0.03,0.54,0.39,0.93,0.04,0.88,0.52,0.79,0.73,0.78,0.69,Meeting Target,2.12
528,15K442,40.680431,-73.991704,"06,07,08",No,0.684,0.07,0.06,0.26,0.47,0.73,0.19,0.92,0.27,0.84,0.9,0.85,0.82,Exceeding Target,2.33
529,15K443,40.660969,-73.989018,"06,07,08",No,0.381,0.01,0.06,0.13,0.35,0.48,0.45,0.95,0.1,0.93,0.94,0.86,0.83,Exceeding Target,3.105
530,15K447,40.683834999999995,-73.980355,"06,07,08",No,0.244,0.0,0.08,0.17,0.2,0.37,0.52,0.96,0.07,0.87,0.92,0.87,0.88,Exceeding Target,3.51
531,15K448,40.679432,-74.00194300000001,"06,07,08,09,10,11,12",No,0.635,0.07,0.03,0.4,0.45,0.85,0.1,0.94,0.17,0.85,0.91,0.85,0.81,Approaching Target,2.265
532,15K464,40.669302,-73.97867,"06,07,08,09,10,11,12",No,0.652,0.09,0.07,0.39,0.36,0.75,0.14,0.94,0.2,0.91,0.93,0.83,0.79,Meeting Target,2.44
533,15K497,40.685159000000006,-73.993634,"06,07,08,09,10,11,12",No,0.71,0.11,0.05,0.43,0.34,0.77,0.16,0.95,0.13,0.83,0.85,0.73,0.71,Approaching Target,2.075
534,15K676,40.677847,-74.004818,"PK,0K,01,02,03,04,05",No,0.9329999999999999,0.09,0.01,0.49,0.45,0.94,0.03,0.89,0.41,0.84,0.82,0.85,0.8,Meeting Target,2.255
535,15K821,40.652095,-74.007424,"06,07,08",No,0.807,0.15,0.19,0.01,0.75,0.76,0.04,0.96,0.09,0.78,0.84,0.84,0.71,Exceeding Target,2.785
537,16K005,40.685603,-73.923212,"PK,0K,01,02,03,04,05",No,0.877,0.06,0.0,0.81,0.14,0.95,0.03,0.91,0.39,0.96,0.91,0.88,0.86,Approaching Target,2.07
538,16K021,40.680440999999995,-73.92635,"PK,0K,01,02,03,04,05",No,0.7809999999999999,0.01,0.01,0.89,0.08,0.97,0.02,0.92,0.29,0.92,0.88,0.9,0.87,Meeting Target,2.51
539,16K025,40.691477,-73.940691,"PK,0K,01,02,03,04,05",No,0.867,0.06,0.04,0.65,0.28,0.93,0.01,0.91,0.39,0.88,0.89,0.9,0.87,Meeting Target,2.255
540,16K026,40.691976000000004,-73.931488,"PK,0K,01,02,03,04,05",No,0.887,0.06,0.01,0.72,0.25,0.98,0.01,0.9,0.39,0.89,0.91,0.87,0.84,Meeting Target,2.5
541,16K028,40.678160999999996,-73.92021899999999,"PK,0K,01,02,03,04,05",No,0.862,0.1,0.01,0.83,0.11,0.94,0.05,0.91,0.36,0.9,0.89,0.91,0.88,Approaching Target,2.1399999999999997
542,16K035,40.681708,-73.935722,"06,07,08",No,0.7509999999999999,0.01,0.01,0.85,0.14,0.98,0.0,0.92,0.28,0.97,0.97,0.93,0.94,Exceeding Target,2.4000000000000004
543,16K040,40.680202,-73.921465,"PK,0K,01,02,03,04,05",No,0.905,0.06,0.03,0.76,0.17,0.93,0.02,0.92,0.34,0.95,0.93,0.91,0.83,Meeting Target,2.1900000000000004
544,16K057,40.691396000000005,-73.93314000000001,"06,07,08",No,0.884,0.03,0.0,0.66,0.32,0.98,0.01,0.9,0.36,0.95,0.99,0.92,0.86,Exceeding Target,2.33
545,16K081,40.692927000000005,-73.934795,"PK,0K,01,02,03,04,05",No,0.892,0.08,0.03,0.56,0.38,0.94,0.0,0.9,0.36,0.93,0.94,0.88,0.86,Meeting Target,2.31
546,16K243,40.675732,-73.935082,"PK,0K,01,02,03,04,05",No,0.8809999999999999,0.02,0.04,0.7,0.22,0.92,0.0,0.9,0.4,0.87,0.79,0.88,0.8,Meeting Target,2.325
547,16K262,40.683054999999996,-73.929959,"0K,01,02,03,04,05,06,07,08",No,0.8270000000000001,0.04,0.01,0.84,0.14,0.97,0.02,0.92,0.32,0.92,0.95,0.9,0.86,Meeting Target,2.48
548,16K267,40.687938,-73.932378,"06,07,08",No,0.826,0.1,0.02,0.63,0.25,0.87,0.03,0.86,0.46,0.97,0.93,0.86,0.8,Exceeding Target,2.425
549,16K308,40.688447,-73.935295,"PK,0K,01,02,03,04,05,06,07,08",No,0.828,0.05,0.02,0.78,0.19,0.96,0.0,0.89,0.44,0.87,0.86,0.86,0.83,Approaching Target,2.1399999999999997
550,16K309,40.688119,-73.924441,"PK,0K,01,02,03,04,05",No,0.884,0.08,0.05,0.62,0.31,0.93,0.01,0.92,0.28,0.88,0.8,0.89,0.82,Meeting Target,2.1900000000000004
551,16K335,40.674464,-73.928381,"PK,0K,01,02,03,04,05",Yes,0.878,0.04,0.0,0.8,0.18,0.98,0.02,0.9,0.35,0.87,0.93,0.91,0.85,Exceeding Target,2.34
552,16K584,40.674464,-73.928381,"06,07,08",Yes,0.885,0.1,0.01,0.74,0.23,0.97,0.0,0.9,0.41,0.9,0.93,0.81,0.87,Meeting Target,2.035
553,16K627,40.693761,-73.940731,"PK,0K,01,02,03,04,05",No,0.841,0.04,0.0,0.71,0.29,0.99,0.01,0.91,0.37,0.88,0.95,0.97,0.97,Meeting Target,2.55
554,16K628,40.681708,-73.935722,"0K,01,02,03,04,05",No,0.62,0.0,0.0,0.82,0.09,0.91,0.08,0.94,0.24,0.93,0.99,0.97,0.94,Meeting Target,2.6950000000000003
555,16K681,40.691976000000004,-73.931488,"06,07,08",No,0.759,0.07,0.01,0.76,0.21,0.97,0.02,0.91,0.27,0.87,0.87,0.84,0.8,Approaching Target,2.1550000000000002
556,17K002,40.656389000000004,-73.951462,"06,07,08",No,0.7170000000000001,0.07,0.03,0.81,0.13,0.93,0.02,0.94,0.16,0.87,0.89,0.85,0.77,Meeting Target,2.44
557,17K006,40.648983,-73.956246,"0K,01,02,03,04,05",No,0.831,0.15,0.0,0.74,0.23,0.97,0.02,0.92,0.34,0.95,0.97,0.95,0.82,Meeting Target,2.385
558,17K012,40.673118,-73.920067,"PK,0K,01,02,03,04,05",No,0.858,0.06,0.01,0.78,0.19,0.97,0.02,0.9,0.42,0.93,0.85,0.93,0.87,Approaching Target,2.2249999999999996
559,17K061,40.663676,-73.949034,"06,07,08",No,0.713,0.06,0.01,0.84,0.1,0.94,0.01,0.93,0.21,0.85,0.78,0.82,0.86,Approaching Target,2.34
560,17K091,40.661792,-73.940462,"PK,0K,01,02,03,04,05,SE",No,0.768,0.06,0.01,0.9,0.06,0.97,0.01,0.92,0.28,0.95,0.89,0.93,0.83,Meeting Target,2.2
561,17K092,40.656271000000004,-73.954146,"PK,0K,01,02,03,04,05",No,0.807,0.15,0.06,0.76,0.18,0.93,0.01,0.92,0.3,0.77,0.89,0.84,0.86,Approaching Target,2.18
562,17K138,40.673945,-73.95139499999999,"PK,0K,01,02,03,04,05,06,07,08",No,0.7759999999999999,0.06,0.01,0.85,0.09,0.94,0.04,0.91,0.31,0.99,1.0,0.92,0.92,Meeting Target,2.505
563,17K161,40.665905,-73.9492,"0K,01,02,03,04,05",No,0.736,0.04,0.08,0.78,0.11,0.89,0.02,0.94,0.2,0.99,0.94,0.96,0.87,Approaching Target,2.545
564,17K181,40.64809,-73.945911,"PK,0K,01,02,03,04,05,06,07,08",No,0.721,0.09,0.0,0.86,0.1,0.95,0.02,0.92,0.26,0.8,0.81,0.81,0.81,Approaching Target,2.2199999999999998
565,17K189,40.665446,-73.92568100000001,"0K,01,02,03,04,05,06,07,08",No,0.735,0.16,0.02,0.72,0.25,0.97,0.0,0.94,0.18,0.94,0.91,0.87,0.82,Exceeding Target,2.785
566,17K191,40.671812,-73.924196,"PK,0K,01,02,03,04,05",No,0.9159999999999999,0.04,0.01,0.8,0.17,0.97,0.0,0.89,0.47,0.94,0.88,0.91,0.77,Meeting Target,2.38
567,17K221,40.663936,-73.93606,"PK,0K,01,02,03,04,05",No,0.7070000000000001,0.06,0.0,0.86,0.1,0.97,0.02,0.91,0.33,0.98,0.98,0.96,0.9,Meeting Target,2.465
568,17K241,40.668884000000006,-73.960541,"PK,0K,01,02,03,04,05",No,0.7879999999999999,0.08,0.0,0.86,0.1,0.96,0.02,0.93,0.2,0.89,0.9,0.91,0.84,Meeting Target,2.7800000000000002
569,17K246,40.648365000000005,-73.95343299999999,"06,07,08",No,0.708,0.21,0.01,0.75,0.21,0.96,0.02,0.91,0.32,0.84,0.78,0.8,0.79,Meeting Target,2.135
570,17K249,40.649555,-73.96650600000001,"PK,0K,01,02,03,04,05",No,0.747,0.24,0.06,0.39,0.5,0.89,0.04,0.94,0.17,0.98,0.97,0.96,0.87,Meeting Target,2.9699999999999998
571,17K289,40.674240000000005,-73.9424,"PK,0K,01,02,03,04,05",No,0.8290000000000001,0.07,0.03,0.73,0.19,0.92,0.02,0.89,0.41,0.9,0.89,0.92,0.8,Exceeding Target,2.5199999999999996
572,17K316,40.674551,-73.96086700000001,"PK,0K,01,02,03,04,05",No,0.755,0.04,0.0,0.72,0.2,0.92,0.06,0.94,0.18,0.98,0.94,0.96,0.86,Exceeding Target,2.71
573,17K340,40.67627,-73.96972199999999,"06,07,08",No,0.764,0.01,0.02,0.83,0.13,0.96,0.01,0.93,0.21,0.9,0.93,0.83,0.81,Approaching Target,2.6
574,17K352,40.664878,-73.95952199999999,"06,07,08",Yes,0.7859999999999999,0.19,0.03,0.64,0.3,0.94,0.04,0.91,0.29,0.91,0.85,0.84,0.76,Meeting Target,2.115
575,17K353,40.674551,-73.96086700000001,"06,07,08",No,0.746,0.04,0.02,0.83,0.14,0.96,0.02,0.93,0.22,0.91,0.9,0.86,0.78,Approaching Target,2.1500000000000004
576,17K354,40.672272,-73.937164,"06,07,08",No,0.792,0.11,0.03,0.78,0.13,0.91,0.03,0.92,0.27,0.99,0.97,0.96,0.88,Exceeding Target,2.665
577,17K375,40.664878,-73.95952199999999,"PK,0K,01,02,03,04,05",No,0.802,0.25,0.03,0.62,0.3,0.92,0.04,0.9,0.35,0.88,0.92,0.9,0.85,Meeting Target,2.3200000000000003
578,17K382,40.649588,-73.957176,"06,07,08,09,10,11,12",No,0.684,0.09,0.01,0.81,0.15,0.96,0.01,0.95,0.17,0.79,0.76,0.75,0.7,Meeting Target,2.27
579,17K394,40.672706,-73.92893000000001,"PK,0K,01,02,03,04,05,06,07,08",No,0.797,0.04,0.06,0.77,0.15,0.92,0.01,0.92,0.24,0.89,0.86,0.83,0.82,Approaching Target,2.2800000000000002
580,17K397,40.658733000000005,-73.946384,"0K,01,02,03,04,05",No,0.815,0.12,0.02,0.83,0.08,0.91,0.04,0.93,0.27,0.94,0.85,0.89,0.83,Approaching Target,2.2350000000000003
581,17K398,40.663965999999995,-73.927858,"PK,0K,01,02,03,04,05",No,0.868,0.06,0.01,0.73,0.12,0.85,0.01,0.88,0.46,0.89,0.89,0.86,0.82,Approaching Target,2.25
582,17K399,40.648247,-73.951778,"0K,01,02,03,04,05",No,0.725,0.09,0.03,0.72,0.14,0.86,0.01,0.93,0.25,0.82,0.69,0.97,0.87,Approaching Target,2.37
