,Location Code,District,Latitude,Longitude,Zip,Grades,Community School?,Economic Need Index,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Strong Family-Community Ties %,Student Achievement Rating,Total Proficiency,Grade_cats,SA_Rating_Approaching Target,SA_Rating_Exceeding Target,SA_Rating_Meeting Target,SA_Rating_Not Meeting Target,Community_School_Yes
399,11X289,11,40.880634,-73.860155,10467,"06,07,08,SE",Yes,0.731,0.12,0.02,0.7,0.25,0.95,0.02,0.33,0.9,0.9,0.74,0.75,Approaching Target,4.25,Elem_Middle,1,0,0,0,1
400,11X326,11,40.86206,-73.864588,10467,"06,07,08",No,0.778,0.16,0.08,0.26,0.57,0.83,0.09,0.27,0.91,0.92,0.85,0.78,Meeting Target,4.539999999999999,Elem_Middle,0,0,1,0,0
401,11X355,11,40.886043,-73.840576,10466,"06,07,08",No,0.7290000000000001,0.07,0.05,0.61,0.31,0.92,0.02,0.26,0.84,0.89,0.82,0.84,Approaching Target,4.16,Elem_Middle,1,0,0,0,0
402,11X370,11,40.880634,-73.860155,10467,"06,07,08",Yes,0.7709999999999999,0.19,0.04,0.5,0.4,0.9,0.03,0.46,0.93,0.88,0.81,0.77,Approaching Target,4.1899999999999995,Elem_Middle,1,0,0,0,1
403,11X462,11,40.883064000000005,-73.830908,10475,"06,07,08",No,0.631,0.03,0.0,0.67,0.29,0.97,0.02,0.22,0.91,0.84,0.86,0.78,Meeting Target,5.02,Elem_Middle,0,0,1,0,0
404,11X468,11,40.86206,-73.864588,10467,"06,07,08",No,0.705,0.11,0.07,0.18,0.64,0.82,0.1,0.17,0.86,0.93,0.9,0.83,Meeting Target,4.82,Elem_Middle,0,0,1,0,0
405,11X498,11,40.845031,-73.85797600000001,10462,"0K,01,02,03,04,05,06,07,08",No,0.647,0.06,0.07,0.12,0.65,0.78,0.14,0.1,0.91,0.88,0.87,0.82,Meeting Target,5.41,Elem_Middle,0,0,1,0,0
406,11X529,11,40.886043,-73.840576,10466,"06,07,08",No,0.701,0.07,0.03,0.6,0.32,0.93,0.02,0.24,0.89,0.9,0.84,0.79,Meeting Target,4.65,Elem_Middle,0,0,1,0,0
407,11X532,11,40.886043,-73.840576,10466,"06,07,08",No,0.7020000000000001,0.05,0.01,0.68,0.27,0.95,0.01,0.26,0.85,0.83,0.89,0.8,Meeting Target,4.77,Elem_Middle,0,0,1,0,0
408,11X556,11,40.86206,-73.864588,10467,"06,07,08",No,0.77,0.16,0.07,0.26,0.57,0.83,0.09,0.27,0.89,0.88,0.8,0.84,Approaching Target,4.34,Elem_Middle,1,0,0,0,0
409,11X566,11,40.864290000000004,-73.836566,10469,"06,07,08",No,0.7140000000000001,0.07,0.02,0.67,0.27,0.95,0.02,0.31,0.84,0.91,0.87,0.78,Meeting Target,4.51,Elem_Middle,0,0,1,0,0
411,12X006,12,40.840605,-73.88219000000001,10460,"PK,0K,01,02,03,04,05",No,0.932,0.1,0.01,0.25,0.72,0.97,0.01,0.45,0.89,0.88,0.83,0.82,Approaching Target,4.34,Elem_Middle,1,0,0,0,0
412,12X044,12,40.842605,-73.890915,10457,"PK,0K,01,02,03,04,05",No,0.919,0.16,0.0,0.31,0.68,0.98,0.01,0.4,0.94,0.73,0.72,0.81,Approaching Target,4.609999999999999,Elem_Middle,1,0,0,0,0
413,12X047,12,40.832525,-73.866982,10472,"0K,01,02,03,04,05",No,0.856,0.25,0.12,0.16,0.68,0.84,0.02,0.24,0.97,0.94,0.96,0.85,Meeting Target,4.58,Elem_Middle,0,0,1,0,0
414,12X057,12,40.848711,-73.888912,10457,"PK,0K,01,02,03,04,05",No,0.899,0.14,0.0,0.24,0.71,0.95,0.01,0.42,0.95,0.95,0.95,0.84,Meeting Target,4.609999999999999,Elem_Middle,0,0,1,0,0
415,12X061,12,40.836359,-73.89275,10460,"PK,0K,01,02,03,04,05",No,0.87,0.07,0.0,0.22,0.76,0.99,0.0,0.17,0.94,0.87,0.92,0.89,Meeting Target,4.609999999999999,Elem_Middle,0,0,1,0,0
416,12X066,12,40.831394,-73.886584,10460,"PK,0K,01,02,03,04,05",No,0.892,0.12,0.0,0.27,0.71,0.98,0.02,0.31,0.87,0.85,0.87,0.82,Approaching Target,4.4,Elem_Middle,1,0,0,0,0
417,12X067,12,40.843884,-73.88431700000001,10460,"PK,0K,01,02,03,04,05",No,0.9079999999999999,0.07,0.01,0.25,0.74,0.99,0.0,0.38,0.87,0.84,0.85,0.8,Meeting Target,4.49,Elem_Middle,0,0,1,0,0
418,12X092,12,40.846334999999996,-73.889323,10457,"PK,0K,01,02,03,04,05",Yes,0.9229999999999999,0.19,0.01,0.19,0.77,0.96,0.01,0.42,0.82,0.78,0.81,0.85,Approaching Target,3.9,Elem_Middle,1,0,0,0,1
419,12X098,12,40.835821,-73.89098299999999,10460,"06,07,08",No,0.865,0.21,0.01,0.29,0.67,0.96,0.02,0.35,0.85,0.9,0.76,0.91,Meeting Target,4.22,Elem_Middle,0,0,1,0,0
420,12X129,12,40.845682000000004,-73.88653199999999,10460,"06,07,08",No,0.91,0.14,0.02,0.32,0.63,0.95,0.01,0.28,0.89,0.92,0.86,0.83,Exceeding Target,4.51,Elem_Middle,0,1,0,0,0
421,12X134,12,40.831595,-73.894227,10459,"PK,0K,01,02,03,04,05",No,0.889,0.11,0.01,0.46,0.5,0.96,0.02,0.37,0.83,0.84,0.87,0.82,Meeting Target,4.68,Elem_Middle,0,0,1,0,0
422,12X150,12,40.826198,-73.894273,10459,"PK,0K,01,02,03,04,05",No,0.877,0.22,0.01,0.21,0.76,0.97,0.01,0.35,0.92,0.91,0.9,0.84,Approaching Target,4.449999999999999,Elem_Middle,1,0,0,0,0
423,12X190,12,40.836359,-73.89275,10460,"06,07,08",No,0.852,0.1,0.01,0.25,0.71,0.96,0.01,0.24,0.87,0.84,0.8,0.77,Meeting Target,4.470000000000001,Elem_Middle,0,0,1,0,0
424,12X195,12,40.830906,-73.87749699999999,10472,"02,03,04,05",No,0.9129999999999999,0.26,0.02,0.16,0.8,0.96,0.0,0.29,0.9,0.91,0.89,0.85,Approaching Target,4.26,Elem_Middle,1,0,0,0,0
425,12X196,12,40.830906,-73.87749699999999,10472,"02,03,04,05",No,0.8590000000000001,0.29,0.01,0.18,0.78,0.95,0.01,0.27,0.82,0.74,0.79,0.76,Approaching Target,4.630000000000001,Elem_Middle,1,0,0,0,0
426,12X211,12,40.84385,-73.890063,10457,"PK,0K,01,02,03,04,05,06,07,08",Yes,0.8690000000000001,0.24,0.0,0.15,0.84,0.98,0.01,0.3,0.87,0.79,0.86,0.82,Meeting Target,4.58,Elem_Middle,0,0,1,0,1
427,12X212,12,40.828715,-73.900452,10456,"PK,0K,01,02,03,04,05,06,07,08",No,0.8909999999999999,0.19,0.01,0.35,0.61,0.95,0.01,0.35,0.89,0.9,0.84,0.78,Meeting Target,4.41,Elem_Middle,0,0,1,0,0
428,12X214,12,40.839183,-73.88028,10460,"PK,0K,01,02,03,04,05,06,07,08",No,0.867,0.1,0.02,0.25,0.7,0.95,0.01,0.33,0.85,0.89,0.82,0.78,Meeting Target,4.6,Elem_Middle,0,0,1,0,0
429,12X217,12,40.822084000000004,-73.894038,10459,"06,07,08",Yes,0.87,0.21,0.03,0.28,0.67,0.96,0.01,0.38,0.79,0.77,0.71,0.82,Approaching Target,4.09,Elem_Middle,1,0,0,0,1
430,12X242,12,40.831694,-73.877464,10472,"06,07,08,SE",No,0.795,0.1,0.04,0.18,0.76,0.94,0.01,0.22,0.82,0.87,0.89,0.74,Meeting Target,4.67,Elem_Middle,0,0,1,0,0
431,12X267,12,40.827387,-73.900529,10456,"06,07,08,09,10,11,12",No,0.835,0.12,0.02,0.21,0.77,0.98,0.0,0.13,0.93,0.97,0.91,0.87,Exceeding Target,4.67,with_high,0,1,0,0,0
432,12X271,12,40.836839000000005,-73.887671,10460,"06,07,08,09,10,11,12",Yes,0.853,0.11,0.01,0.26,0.72,0.98,0.01,0.48,0.85,0.91,0.84,0.75,Meeting Target,4.390000000000001,with_high,0,0,1,0,1
433,12X273,12,40.848711,-73.888912,10457,"06,07,08",No,0.823,0.08,0.01,0.3,0.67,0.97,0.01,0.37,0.81,0.92,0.8,0.78,Approaching Target,4.4399999999999995,Elem_Middle,1,0,0,0,0
434,12X286,12,40.831394,-73.886584,10460,"06,07,08,SE",Yes,0.843,0.16,0.01,0.26,0.71,0.97,0.01,0.2,0.89,0.94,0.86,0.8,Meeting Target,4.4,Elem_Middle,0,0,1,0,1
435,12X300,12,40.84624,-73.887388,10457,"PK,0K,01,02,03,04,05",No,0.917,0.14,0.0,0.39,0.59,0.98,0.01,0.46,0.93,0.94,0.91,0.88,Approaching Target,4.33,Elem_Middle,1,0,0,0,0
437,12X316,12,40.845682000000004,-73.88653199999999,10460,"06,07,08",No,0.841,0.09,0.02,0.3,0.65,0.95,0.02,0.19,0.92,0.93,0.86,0.8,Meeting Target,4.95,Elem_Middle,0,0,1,0,0
438,12X318,12,40.84385,-73.890063,10457,"06,07,08",No,0.878,0.19,0.01,0.27,0.7,0.97,0.02,0.38,0.85,0.79,0.83,0.79,Meeting Target,4.3100000000000005,Elem_Middle,0,0,1,0,0
439,12X341,12,40.842605,-73.890915,10457,"06,07,08",No,0.903,0.18,0.02,0.25,0.69,0.95,0.03,0.4,0.85,0.91,0.83,0.8,Meeting Target,4.27,Elem_Middle,0,0,1,0,0
440,12X372,12,40.843884,-73.88431700000001,10460,"06,07,08,09,10,11,12",No,0.809,0.11,0.01,0.27,0.69,0.96,0.02,0.42,0.9,0.76,0.83,0.78,Meeting Target,4.51,with_high,0,0,1,0,0
441,12X383,12,40.839183,-73.88028,10460,"06,07,08",No,0.8390000000000001,0.21,0.04,0.25,0.64,0.89,0.02,0.37,0.76,0.84,0.82,0.83,Meeting Target,4.550000000000001,Elem_Middle,0,0,1,0,0
442,12X384,12,40.822084000000004,-73.894038,10459,"06,07,08",Yes,0.868,0.33,0.02,0.16,0.8,0.96,0.01,0.23,0.74,0.73,0.8,0.77,Approaching Target,4.01,Elem_Middle,1,0,0,0,1
443,12X463,12,40.828715,-73.900452,10456,"PK,0K,01,02,03,04,05",Yes,0.915,0.16,0.01,0.47,0.52,0.99,0.01,0.33,0.96,0.91,0.89,0.87,Meeting Target,4.23,Elem_Middle,0,0,1,0,1
444,12X531,12,40.838212,-73.866026,10460,"PK,0K,01,02,03,04,05",No,0.848,0.21,0.11,0.26,0.59,0.85,0.02,0.24,0.88,0.89,0.87,0.83,Approaching Target,4.34,Elem_Middle,1,0,0,0,0
445,12X536,12,40.838212,-73.866026,10460,"PK,0K,01,02,03,04,05",No,0.853,0.21,0.06,0.2,0.71,0.91,0.02,0.36,0.97,0.93,0.96,0.83,Meeting Target,4.6,Elem_Middle,0,0,1,0,0
446,12X691,12,40.838212,-73.866026,10460,"PK,0K,01,02,03,04,05",No,0.7979999999999999,0.13,0.09,0.18,0.69,0.87,0.02,0.31,0.87,0.78,0.84,0.82,Meeting Target,4.66,Elem_Middle,0,0,1,0,0
447,13K003,13,40.682307,-73.955241,11216,"PK,0K,01,02,03,04,05",No,0.8190000000000001,0.11,0.11,0.7,0.12,0.83,0.02,0.33,0.9,0.86,0.92,0.87,Meeting Target,4.9399999999999995,Elem_Middle,0,0,1,0,0
448,13K008,13,40.700728000000005,-73.992805,11201,"PK,0K,01,02,03,04,05,07,08",No,0.179,0.02,0.06,0.14,0.11,0.25,0.61,0.08,0.91,0.93,0.84,0.92,Meeting Target,6.359999999999999,Elem_Middle,0,0,1,0,0
449,13K009,13,40.678584,-73.96634,11238,"PK,0K,01,02,03,04,05",No,0.43700000000000006,0.04,0.07,0.45,0.14,0.59,0.28,0.18,0.92,0.94,0.96,0.94,Meeting Target,5.67,Elem_Middle,0,0,1,0,0
450,13K011,13,40.685623,-73.965851,11238,"PK,0K,01,02,03,04,05",No,0.483,0.02,0.03,0.68,0.11,0.79,0.12,0.16,0.92,0.89,0.95,0.9,Exceeding Target,6.07,Elem_Middle,0,1,0,0,0
451,13K020,13,40.691059,-73.971016,11205,"PK,0K,01,02,03,04,05",No,0.6409999999999999,0.03,0.03,0.54,0.21,0.75,0.16,0.32,0.91,0.95,0.92,0.92,Meeting Target,4.93,Elem_Middle,0,0,1,0,0
452,13K044,13,40.686208,-73.940924,11221,"PK,0K,01,02,03,04,05",No,0.872,0.06,0.03,0.83,0.11,0.93,0.02,0.37,0.88,0.87,0.8,0.85,Meeting Target,4.58,Elem_Middle,0,0,1,0,0
453,13K046,13,40.694425,-73.971627,11205,"PK,0K,01,02,03,04,05",No,0.88,0.14,0.01,0.5,0.45,0.95,0.02,0.44,0.92,0.95,0.93,0.83,Meeting Target,4.59,Elem_Middle,0,0,1,0,0
454,13K054,13,40.692696999999995,-73.952501,11205,"PK,0K,01,02,03,04,05",No,0.853,0.14,0.04,0.57,0.37,0.93,0.0,0.42,0.93,0.92,0.87,0.9,Approaching Target,4.13,Elem_Middle,1,0,0,0,0
455,13K056,13,40.684336,-73.960549,11238,"PK,0K,01,02,03,04,05",No,0.7859999999999999,0.03,0.05,0.8,0.1,0.9,0.05,0.32,0.93,0.95,0.95,0.9,Exceeding Target,5.359999999999999,Elem_Middle,0,1,0,0,0
456,13K067,13,40.695143,-73.977889,11205,"PK,0K,01,02,03,04,05",Yes,0.938,0.08,0.08,0.54,0.35,0.88,0.01,0.36,0.94,0.89,0.91,0.87,Meeting Target,4.24,Elem_Middle,0,0,1,0,1
457,13K093,13,40.678907,-73.9465,11216,"PK,0K,01,02,03,04,05",No,0.8420000000000001,0.1,0.22,0.7,0.03,0.73,0.04,0.39,0.9,0.87,0.81,0.85,Approaching Target,4.68,Elem_Middle,1,0,0,0,0
458,13K113,13,40.688432,-73.97116899999999,11205,"06,07,08",No,0.797,0.03,0.04,0.75,0.18,0.93,0.02,0.28,0.81,0.79,0.83,0.76,Approaching Target,4.52,Elem_Middle,1,0,0,0,0
459,13K133,13,40.680088,-73.980577,11217,"PK,0K,01,02,03,04,05",No,0.447,0.04,0.03,0.27,0.32,0.59,0.31,0.16,0.98,0.97,0.93,0.92,Approaching Target,4.95,Elem_Middle,1,0,0,0,0
460,13K256,13,40.690482,-73.94971,11216,"PK,0K,01,02,03,04,05",No,0.882,0.09,0.02,0.69,0.27,0.96,0.02,0.51,0.91,0.9,0.92,0.85,Meeting Target,4.890000000000001,Elem_Middle,0,0,1,0,0
461,13K265,13,40.697012,-73.97604399999999,11205,"06,07,08,09,10,11,12",No,0.782,0.05,0.02,0.73,0.23,0.96,0.0,0.36,0.86,0.85,0.81,0.79,Meeting Target,4.32,with_high,0,0,1,0,0
462,13K266,13,40.678907,-73.9465,11216,"06,07,08",No,0.6890000000000001,0.02,0.01,0.78,0.19,0.98,0.01,0.33,0.84,0.88,0.75,0.85,Approaching Target,4.33,Elem_Middle,1,0,0,0,0
463,13K270,13,40.689626000000004,-73.96109399999999,11205,"PK,0K,01,02,03,04,05",No,0.8859999999999999,0.09,0.04,0.68,0.24,0.93,0.01,0.44,0.82,0.8,0.84,0.82,Meeting Target,4.380000000000001,Elem_Middle,0,0,1,0,0
464,13K282,13,40.676626,-73.977783,11217,"PK,0K,01,02,03,04,05,06,07,08,SE",No,0.555,0.04,0.03,0.59,0.25,0.85,0.09,0.26,0.89,0.78,0.82,0.89,Approaching Target,5.029999999999999,Elem_Middle,1,0,0,0,0
465,13K287,13,40.697860999999996,-73.981047,11201,"PK,0K,01,02,03,04,05",No,0.902,0.03,0.05,0.7,0.22,0.91,0.01,0.52,0.94,0.88,0.94,0.77,Approaching Target,4.24,Elem_Middle,1,0,0,0,0
466,13K301,13,40.685945000000004,-73.94530300000001,11216,"06,07,08",Yes,0.856,0.18,0.17,0.65,0.14,0.78,0.02,0.47,0.89,0.86,0.84,0.79,Approaching Target,4.13,Elem_Middle,1,0,0,0,1
467,13K305,13,40.685945000000004,-73.94530300000001,11216,"PK,0K,01,02,03,04,05",No,0.8340000000000001,0.08,0.04,0.76,0.11,0.87,0.04,0.44,0.79,0.8,0.86,0.79,Approaching Target,4.03,Elem_Middle,1,0,0,0,0
468,13K307,13,40.701781,-73.981587,11201,"PK,0K,01,02,03,04,05",No,0.8490000000000001,0.03,0.04,0.57,0.29,0.86,0.08,0.32,0.95,0.93,0.92,0.89,Meeting Target,4.5600000000000005,Elem_Middle,0,0,1,0,0
469,13K313,13,40.701781,-73.981587,11201,"06,07,08",No,0.8590000000000001,0.08,0.04,0.42,0.52,0.94,0.0,0.47,0.91,0.87,0.88,0.84,Meeting Target,4.4399999999999995,Elem_Middle,0,0,1,0,0
470,13K351,13,40.684336,-73.960549,11238,"06,07,08",No,0.78,0.16,0.15,0.68,0.14,0.82,0.03,0.37,0.75,0.88,0.68,0.86,Approaching Target,4.279999999999999,Elem_Middle,1,0,0,0,0
471,13K492,13,40.691059,-73.971016,11205,"06,07,08",No,0.363,0.01,0.07,0.39,0.17,0.57,0.31,0.1,0.94,0.96,0.9,0.91,Meeting Target,5.65,Elem_Middle,0,0,1,0,0
472,13K527,13,40.694639,-73.98830699999999,11201,"06,07,08,09,10,11,12",No,0.695,0.05,0.05,0.71,0.14,0.86,0.08,0.28,0.84,0.89,0.82,0.73,Approaching Target,4.55,with_high,1,0,0,0,0
473,13K691,13,40.694425,-73.971627,11205,"06,07,08",No,0.701,0.07,0.02,0.65,0.28,0.93,0.04,0.22,0.74,0.78,0.76,0.82,Approaching Target,4.38,Elem_Middle,1,0,0,0,0
474,14K016,14,40.705915000000005,-73.962068,11211,"PK,0K,01,02,03,04,05",No,0.904,0.09,0.01,0.27,0.67,0.94,0.02,0.26,0.95,0.95,0.98,0.88,Meeting Target,4.67,Elem_Middle,0,0,1,0,0
475,14K017,14,40.715274,-73.95705699999999,11211,"PK,0K,01,02,03,04,05",No,0.725,0.13,0.02,0.07,0.8,0.87,0.11,0.22,0.93,0.9,0.97,0.86,Exceeding Target,5.130000000000001,Elem_Middle,0,1,0,0,0
476,14K018,14,40.710654999999996,-73.946565,11206,"PK,0K,01,02,03,04,05",No,0.8009999999999999,0.18,0.02,0.16,0.8,0.96,0.01,0.31,0.95,0.97,0.97,0.83,Approaching Target,4.609999999999999,Elem_Middle,1,0,0,0,0
477,14K023,14,40.694156,-73.94779,11206,"PK,0K,01,02,03,04,05",No,0.914,0.12,0.01,0.48,0.46,0.95,0.03,0.42,0.98,0.97,0.98,0.89,Meeting Target,4.52,Elem_Middle,0,0,1,0,0
478,14K031,14,40.726988,-73.954188,11222,"PK,0K,01,02,03,04,05",No,0.514,0.07,0.08,0.05,0.43,0.48,0.42,0.12,0.96,0.91,0.96,0.85,Exceeding Target,6.51,Elem_Middle,0,1,0,0,0
479,14K034,14,40.726392,-73.94984000000001,11222,"PK,0K,01,02,03,04,05",No,0.35,0.13,0.04,0.04,0.19,0.23,0.73,0.15,0.96,0.94,0.93,0.87,Meeting Target,6.25,Elem_Middle,0,0,1,0,0
480,14K050,14,40.711863,-73.960049,11211,"06,07,08",Yes,0.8220000000000001,0.21,0.01,0.14,0.82,0.96,0.03,0.4,0.82,0.8,0.81,0.78,Meeting Target,4.24,Elem_Middle,0,0,1,0,1
481,14K059,14,40.697703999999995,-73.943342,11206,"PK,0K,01,02,03,04,05",No,0.9209999999999999,0.14,0.01,0.45,0.5,0.95,0.02,0.42,0.92,0.96,0.91,0.84,Meeting Target,4.449999999999999,Elem_Middle,0,0,1,0,0
482,14K071,14,40.703878,-73.95347199999999,11206,"06,07,08,09,10,11,12",Yes,0.868,0.22,0.01,0.15,0.78,0.93,0.05,0.35,0.88,0.92,0.82,0.77,Approaching Target,4.05,with_high,1,0,0,0,1
483,14K084,14,40.714822,-73.963516,11211,"PK,0K,01,02,03,04,05,06,07,08",No,0.5770000000000001,0.17,0.03,0.03,0.62,0.65,0.27,0.23,0.93,0.93,0.92,0.89,Approaching Target,4.880000000000001,Elem_Middle,1,0,0,0,0
484,14K110,14,40.72367,-73.941985,11222,"PK,0K,01,02,03,04,05",No,0.40399999999999997,0.1,0.05,0.06,0.23,0.28,0.64,0.12,0.98,0.96,0.95,0.89,Approaching Target,5.460000000000001,Elem_Middle,1,0,0,0,0
485,14K120,14,40.700657,-73.93769300000001,11206,"PK,0K,01,02,03,04,05",No,0.871,0.15,0.02,0.17,0.8,0.96,0.01,0.2,0.97,0.98,0.99,0.87,Meeting Target,4.76,Elem_Middle,0,0,1,0,0
486,14K126,14,40.719769,-73.947968,11222,"06,07,08",Yes,0.777,0.12,0.02,0.22,0.63,0.84,0.12,0.26,0.87,0.77,0.86,0.82,Meeting Target,4.470000000000001,Elem_Middle,0,0,1,0,1
487,14K132,14,40.714793,-73.945708,11211,"PK,0K,01,02,03,04,05,SE",No,0.516,0.1,0.07,0.16,0.42,0.58,0.33,0.17,0.86,0.86,0.91,0.89,Meeting Target,6.17,Elem_Middle,0,0,1,0,0
488,14K147,14,40.705023,-73.938707,11206,"PK,0K,01,02,03,04,05",No,0.8490000000000001,0.08,0.03,0.23,0.65,0.88,0.06,0.3,0.94,0.98,0.95,0.89,Meeting Target,4.65,Elem_Middle,0,0,1,0,0
489,14K157,14,40.695397,-73.96000500000001,11205,"PK,0K,01,02,03,04,05",No,0.8590000000000001,0.19,0.0,0.17,0.81,0.98,0.02,0.23,0.94,0.91,0.93,0.86,Meeting Target,4.4,Elem_Middle,0,0,1,0,0
490,14K196,14,40.708781,-73.93952900000001,11206,"PK,0K,01,02,03,04,05",No,0.812,0.1,0.01,0.18,0.78,0.96,0.02,0.25,0.95,0.96,0.95,0.87,Exceeding Target,5.1,Elem_Middle,0,1,0,0,0
491,14K250,14,40.70674,-73.94566400000001,11206,"PK,0K,01,02,03,04,05",No,0.782,0.13,0.14,0.12,0.73,0.84,0.02,0.22,0.94,0.87,0.9,0.84,Approaching Target,4.97,Elem_Middle,1,0,0,0,0
492,14K257,14,40.702805,-73.941486,11206,"PK,0K,01,02,03,04,05",No,0.826,0.12,0.01,0.21,0.76,0.97,0.02,0.18,0.95,1.0,0.99,0.92,Exceeding Target,5.529999999999999,Elem_Middle,0,1,0,0,0
493,14K297,14,40.697435999999996,-73.947854,11206,"PK,0K,01,02,03,04,05",No,0.9159999999999999,0.08,0.01,0.44,0.51,0.95,0.01,0.43,0.85,0.88,0.88,0.9,Approaching Target,4.550000000000001,Elem_Middle,1,0,0,0,0
494,14K318,14,40.703215,-73.948503,11206,"06,07,08",No,0.6779999999999999,0.05,0.07,0.18,0.62,0.8,0.13,0.14,0.87,0.91,0.87,0.78,Meeting Target,5.22,Elem_Middle,0,0,1,0,0
495,14K380,14,40.701894,-73.953459,11206,"PK,0K,01,02,03,04,05",No,0.8140000000000001,0.22,0.01,0.19,0.74,0.92,0.07,0.19,0.88,0.89,0.94,0.84,Meeting Target,5.39,Elem_Middle,0,0,1,0,0
496,14K414,14,40.709823,-73.954488,11238,"0K,01,02,03,04,05",No,0.6459999999999999,0.08,0.02,0.03,0.67,0.7,0.26,0.13,0.84,0.92,0.91,0.93,Meeting Target,4.84,Elem_Middle,0,0,1,0,0
497,14K577,14,40.715274,-73.95705699999999,11211,"06,07,08",No,0.551,0.03,0.03,0.03,0.59,0.62,0.35,0.16,0.92,0.91,0.88,0.78,Approaching Target,5.45,Elem_Middle,1,0,0,0,0
498,14K582,14,40.708781,-73.93952900000001,11206,"06,07,08",No,0.825,0.11,0.0,0.23,0.72,0.95,0.03,0.29,0.97,0.96,0.93,0.84,Meeting Target,4.529999999999999,Elem_Middle,0,0,1,0,0
499,14K586,14,40.709765000000004,-73.944519,11206,"06,07,08,09,10,11,12",No,0.843,0.11,0.01,0.4,0.56,0.97,0.01,0.39,0.85,0.95,0.84,0.84,Approaching Target,4.0,with_high,1,0,0,0,0
500,14K614,14,40.705023,-73.938707,11206,"06,07,08,09,10,11,12",No,0.68,0.04,0.04,0.58,0.33,0.91,0.02,0.26,0.84,0.88,0.85,0.81,Meeting Target,4.96,with_high,0,0,1,0,0
501,15K001,15,40.648687,-74.011252,11220,"PK,0K,01,02,03,04,05",No,0.8290000000000001,0.43,0.06,0.01,0.88,0.89,0.04,0.13,0.84,0.79,0.88,0.83,Meeting Target,4.95,Elem_Middle,0,0,1,0,0
502,15K010,15,40.660884,-73.98594,11215,"PK,0K,01,02,03,04,05",No,0.33399999999999996,0.05,0.07,0.08,0.31,0.39,0.49,0.07,0.92,0.87,0.96,0.93,Exceeding Target,6.279999999999999,Elem_Middle,0,1,0,0,0
503,15K015,15,40.677069,-74.01185100000001,11231,"PK,0K,01,02,03,04,05",No,0.809,0.06,0.02,0.3,0.51,0.81,0.13,0.32,0.9,0.94,0.9,0.88,Meeting Target,5.02,Elem_Middle,0,0,1,0,0
504,15K024,15,40.652817999999996,-74.004496,11232,"PK,0K,01,02,03,04,05",No,0.799,0.46,0.05,0.0,0.91,0.91,0.04,0.1,0.81,0.83,0.85,0.83,Approaching Target,4.550000000000001,Elem_Middle,1,0,0,0,0
505,15K029,15,40.686935,-73.99771,11201,"PK,0K,01,02,03,04,05",No,0.094,0.03,0.05,0.04,0.11,0.15,0.74,0.05,0.92,0.96,0.97,0.96,Meeting Target,6.9,Elem_Middle,0,0,1,0,0
506,15K032,15,40.680431,-73.991704,11231,"PK,0K,01,02,03,04,05",No,0.491,0.03,0.08,0.22,0.26,0.48,0.41,0.15,0.88,0.93,0.92,0.93,Meeting Target,5.890000000000001,Elem_Middle,0,0,1,0,0
507,15K038,15,40.684964,-73.982824,11217,"PK,0K,01,02,03,04,05",No,0.64,0.05,0.13,0.37,0.26,0.63,0.21,0.25,0.93,0.93,0.93,0.93,Exceeding Target,5.27,Elem_Middle,0,1,0,0,0
508,15K039,15,40.668665999999995,-73.982912,11215,"PK,0K,01,02,03,04,05",No,0.174,0.04,0.07,0.06,0.09,0.15,0.76,0.05,0.87,0.8,0.89,0.92,Meeting Target,6.75,Elem_Middle,0,0,1,0,0
509,15K051,15,40.67218,-73.984625,11215,"06,07,08",No,0.248,0.02,0.12,0.1,0.19,0.29,0.57,0.03,0.87,0.88,0.89,0.74,Exceeding Target,6.99,Elem_Middle,0,1,0,0,0
510,15K058,15,40.68043,-73.99566,11231,"PK,0K,01,02,03,04,05",No,0.135,0.05,0.04,0.03,0.12,0.15,0.72,0.05,0.91,0.94,0.97,0.95,Meeting Target,6.710000000000001,Elem_Middle,0,0,1,0,0
511,15K088,15,40.660494,-73.9883,11215,"06,07,08",No,0.7190000000000001,0.12,0.18,0.11,0.6,0.71,0.1,0.13,0.89,0.87,0.86,0.78,Exceeding Target,5.25,Elem_Middle,0,1,0,0,0
512,15K094,15,40.643673,-74.00871500000001,11220,"0K,01,02,03,04,05",No,0.852,0.55,0.61,0.01,0.37,0.37,0.01,0.07,0.9,0.83,0.91,0.81,Approaching Target,5.09,Elem_Middle,1,0,0,0,0
513,15K107,15,40.663015,-73.981125,11215,"PK,0K,01,02,03,04,05",No,0.092,0.01,0.07,0.04,0.1,0.14,0.77,0.03,0.98,0.91,0.95,0.92,Meeting Target,6.95,Elem_Middle,0,0,1,0,0
514,15K124,15,40.667491999999996,-73.990697,11215,"PK,0K,01,02,03,04,05",No,0.647,0.18,0.22,0.06,0.51,0.57,0.18,0.15,0.9,0.8,0.95,0.83,Meeting Target,5.199999999999999,Elem_Middle,0,0,1,0,0
515,15K130,15,40.648959000000005,-73.975848,11218,"PK,0K,01,02,03,04,05",No,0.536,0.15,0.2,0.07,0.27,0.34,0.4,0.09,0.92,0.87,0.93,0.86,Meeting Target,5.529999999999999,Elem_Middle,0,0,1,0,0
